id,user_id,account_id,date,amount,merchant,description,category,is_recurring,mcc,source
t245,u_user1,a_checking,2024-08-25,-33.69,Chevron,,gas,false,5541,synthetic
t255,u_user1,a_checking,2024-08-25,-3.3,Starbucks,STARBUCKS 5361,coffee,false,5814,synthetic
t251,u_user1,a_checking,2024-08-29,-31.0,Panera Bread,PANERA BREAD 8564,restaurants,false,5812,synthetic
t259,u_user1,a_checking,2024-08-29,-74.28,Uber,UBER TRIP 5805,rideshare,false,4121,synthetic
t248,u_user1,a_checking,2024-08-30,-20.86,Chipotle,,restaurants,false,5812,synthetic
t249,u_user1,a_checking,2024-08-31,-12.47,Chipotle,CHIPOTLE 3667,restaurants,false,5812,synthetic
t261,u_user1,a_credit,2024-08-31,-54.3,Amazon,AMZN Mktp US*C4564,shopping,false,5942,synthetic
t263,u_user1,a_checking,2024-09-01,2606.94,Acme Inc.,PAYROLL,Income,true,0,synthetic
t265,u_user1,a_checking,2024-09-02,-1461.26,Landlord,MONTHLY RENT,housing,true,6513,synthetic
t272,u_user1,a_checking,2024-09-02,-125.68,Whole Foods,WHOLEFDS #1045,groceries,false,5411,synthetic
t284,u_user1,a_checking,2024-09-02,-6.36,Starbucks,STARBUCKS 2435,coffee,false,5814,synthetic
t289,u_user1,a_checking,2024-09-02,-150.69,Walgreens Clinic,WALGREENS CLINIC,healthcare,false,8011,synthetic
t269,u_user1,a_credit,2024-09-05,-12.89,Spotify,SPOTIFY P123,subscription,true,5815,synthetic
t270,u_user1,a_credit,2024-09-06,-7.69,Netflix,NETFLIX.COM SUB,subscription,true,5815,synthetic
t277,u_user1,a_checking,2024-09-06,-31.84,Panera Bread,PANERA BREAD 3383,restaurants,false,5812,synthetic
t279,u_user1,a_checking,2024-09-06,-32.76,Chipotle,CHIPOTLE 1556,restaurants,false,5812,synthetic
t271,u_user1,a_credit,2024-09-07,-3.1,Apple,APPLE.COM/BILL,subscription,true,5734,synthetic
t278,u_user1,a_checking,2024-09-09,-32.03,Chipotle,CHIPOTLE 3604,restaurants,false,5812,synthetic
t282,u_user1,a_checking,2024-09-09,-3.43,Starbucks,,coffee,false,5814,synthetic
t266,u_user1,a_checking,2024-09-10,-82.77,Electric Co,ELECTRIC BILL,utilities,true,4900,synthetic
t280,u_user1,a_checking,2024-09-11,-6.38,Starbucks,STARBUCKS 4741,coffee,false,5814,synthetic
t267,u_user1,a_checking,2024-09-12,-61.65,Comcast,HOME INTERNET,internet,true,4816,synthetic
t288,u_user1,a_credit,2024-09-12,-151.81,Amazon,AMZN Mktp US*C8813,shopping,false,5942,synthetic
t275,u_user1,a_checking,2024-09-13,-54.55,Shell,SHELL OIL 6233,gas,false,5541,synthetic
t281,u_user1,a_checking,2024-09-13,-3.55,Starbucks,STARBUCKS 1294,coffee,false,5814,synthetic
t283,u_user1,a_checking,2024-09-13,-3.66,Starbucks,STARBUCKS 2007,coffee,false,5814,synthetic
t268,u_user1,a_checking,2024-09-14,-44.83,T-Mobile,MOBILE BILL,mobile,true,4814,synthetic
t287,u_user1,a_checking,2024-09-14,-71.59,Lyft,LYFT TRIP 1686,rideshare,false,4121,synthetic
t264,u_user1,a_checking,2024-09-15,2418.47,Acme Inc.,PAYROLL,Income,true,0,synthetic
t274,u_user1,a_checking,2024-09-16,-49.75,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t286,u_user1,a_checking,2024-09-17,-14.05,Lyft,LYFT TRIP 3752,rideshare,false,4121,synthetic
t285,u_user1,a_checking,2024-09-20,-62.47,Lyft,LYFT TRIP 2265,rideshare,false,4121,synthetic
t276,u_user1,a_checking,2024-09-26,-63.66,Shell,SHELL OIL 2591,gas,false,5541,synthetic
t273,u_user1,a_checking,2024-09-27,-62.17,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t290,u_user1,a_checking,2024-10-01,2415.91,Acme Inc.,PAYROLL,Income,true,0,synthetic
t311,u_user1,a_checking,2024-10-01,-20.3,Local Diner,LOCAL DINER 8833,restaurants,false,5812,synthetic
t292,u_user1,a_checking,2024-10-02,-1562.64,Landlord,MONTHLY RENT,housing,true,6513,synthetic
t296,u_user1,a_credit,2024-10-05,-13.09,Spotify,SPOTIFY P123,subscription,true,5815,synthetic
t297,u_user1,a_credit,2024-10-06,-8.07,Netflix,NETFLIX.COM SUB,subscription,true,5815,synthetic
t299,u_user1,a_checking,2024-10-06,-59.12,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t308,u_user1,a_checking,2024-10-06,-49.76,Shell,SHELL OIL 1778,gas,false,5541,synthetic
t316,u_user1,a_checking,2024-10-06,-5.18,Starbucks,STARBUCKS 1021,coffee,false,5814,synthetic
t298,u_user1,a_credit,2024-10-07,-2.85,Apple,APPLE.COM/BILL,subscription,true,5734,synthetic
t310,u_user1,a_checking,2024-10-08,-23.43,Chipotle,CHIPOTLE 9032,restaurants,false,5812,synthetic
t293,u_user1,a_checking,2024-10-10,-78.76,Electric Co,ELECTRIC BILL,utilities,true,4900,synthetic
t294,u_user1,a_checking,2024-10-12,-57.29,Comcast,HOME INTERNET,internet,true,4816,synthetic
t300,u_user1,a_checking,2024-10-12,-90.58,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t306,u_user1,a_checking,2024-10-13,-55.15,Shell,SHELL OIL 5167,gas,false,5541,synthetic
t295,u_user1,a_checking,2024-10-14,-45.3,T-Mobile,MOBILE BILL,mobile,true,4814,synthetic
t309,u_user1,a_checking,2024-10-14,-23.05,Chipotle,CHIPOTLE 9783,restaurants,false,5812,synthetic
t317,u_user1,a_checking,2024-10-14,-24.54,Uber,UBER TRIP 8179,rideshare,false,4121,synthetic
t291,u_user1,a_checking,2024-10-15,2548.42,Acme Inc.,PAYROLL,Income,true,0,synthetic
t307,u_user1,a_checking,2024-10-15,-46.32,Shell,SHELL OIL 9357,gas,false,5541,synthetic
t321,u_user1,a_checking,2024-10-15,-202.39,Kaiser,Kaiser Permanente,healthcare,false,8011,synthetic
t304,u_user1,a_checking,2024-10-17,-69.32,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t312,u_user1,a_checking,2024-10-18,-3.3,Starbucks,STARBUCKS 4041,coffee,false,5814,synthetic
t318,u_user1,a_credit,2024-10-19,-285.36,Best Buy,BESTBUY #4427,electronics,false,5732,synthetic
t319,u_user1,a_credit,2024-10-19,-227.68,Amazon,AMZN Mktp US*F8057,shopping,false,5942,synthetic
t302,u_user1,a_checking,2024-10-20,-115.73,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t305,u_user1,a_checking,2024-10-22,-46.04,Chevron,CHEVRON OIL 7644,gas,false,5541,synthetic
t301,u_user1,a_checking,2024-10-25,-125.22,Whole Foods,WHOLEFDS #1045,groceries,false,5411,synthetic
t303,u_user1,a_checking,2024-10-26,-120.22,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t320,u_user1,a_checking,2024-10-28,-117.71,Walgreens Clinic,WALGREENS CLINIC,healthcare,false,8011,synthetic
t313,u_user1,a_checking,2024-10-29,-7.16,Starbucks,STARBUCKS 7082,coffee,false,5814,synthetic
t322,u_user1,a_checking,2024-10-29,-131.62,Zelle Transfer,ZELLE TO FRIEND,transfer,false,6011,synthetic
t315,u_user1,a_checking,2024-10-30,-5.35,Starbucks,STARBUCKS 9442,coffee,false,5814,synthetic
t314,u_user1,a_checking,2024-10-31,-6.65,Starbucks,STARBUCKS 1552,coffee,false,5814,synthetic
t323,u_user1,a_checking,2024-11-01,2385.03,Acme Inc.,PAYROLL,Income,true,0,synthetic
t336,u_user1,a_checking,2024-11-01,-62.83,Whole Foods,WHOLEFDS #1045,groceries,false,5411,synthetic
t347,u_user1,a_checking,2024-11-01,-7.52,Starbucks,STARBUCKS 6238,coffee,false,5814,synthetic
t354,u_user1,a_checking,2024-11-01,-139.08,Walgreens Clinic,WALGREENS CLINIC,healthcare,false,8011,synthetic
t325,u_user1,a_checking,2024-11-02,-1466.21,Landlord,MONTHLY RENT,housing,true,6513,synthetic
t351,u_user1,a_checking,2024-11-02,-5.51,Starbucks,STARBUCKS 6105,coffee,false,5814,synthetic
t329,u_user1,a_credit,2024-11-05,-13.37,Spotify,SPOTIFY P123,subscription,true,5815,synthetic
t333,u_user1,a_checking,2024-11-05,-79.56,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t330,u_user1,a_credit,2024-11-06,-7.88,Netflix,NETFLIX.COM SUB,subscription,true,5815,synthetic
t345,u_user1,a_checking,2024-11-06,-12.98,Chipotle,CHIPOTLE 7527,restaurants,false,5812,synthetic
t353,u_user1,a_credit,2024-11-06,-555.22,American Airlines,AA 136321,travel,false,4511,synthetic
t331,u_user1,a_credit,2024-11-07,-3.1,Apple,APPLE.COM/BILL,subscription,true,5734,synthetic
t349,u_user1,a_checking,2024-11-08,-6.32,Starbucks,STARBUCKS 5440,coffee,false,5814,synthetic
t338,u_user1,a_checking,2024-11-09,-43.43,Shell,SHELL OIL 7276,gas,false,5541,synthetic
t352,u_user1,a_credit,2024-11-09,-57.7,Amazon,AMZN Mktp US*G1488,shopping,false,5942,synthetic
t326,u_user1,a_checking,2024-11-10,-77.01,Electric Co,ELECTRIC BILL,utilities,true,4900,synthetic
t343,u_user1,a_checking,2024-11-10,-35.09,Chipotle,CHIPOTLE 3289,restaurants,false,5812,synthetic
t337,u_user1,a_checking,2024-11-11,-84.05,Whole Foods,WHOLEFDS #1045,groceries,false,5411,synthetic
t327,u_user1,a_checking,2024-11-12,-60.47,Comcast,HOME INTERNET,internet,true,4816,synthetic
t355,u_user1,a_checking,2024-11-12,-128.02,Walgreens Clinic,WALGREENS CLINIC,healthcare,false,8011,synthetic
t328,u_user1,a_checking,2024-11-14,-44.58,T-Mobile,MOBILE BILL,mobile,true,4814,synthetic
t334,u_user1,a_checking,2024-11-14,-80.6,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t324,u_user1,a_checking,2024-11-15,2519.67,Acme Inc.,PAYROLL,Income,true,0,synthetic
t350,u_user1,a_checking,2024-11-16,-6.09,Starbucks,STARBUCKS 4124,coffee,false,5814,synthetic
t340,u_user1,a_checking,2024-11-17,-74.06,Shell,SHELL OIL 3203,gas,false,5541,synthetic
t348,u_user1,a_checking,2024-11-17,-7.01,Starbucks,,coffee,false,5814,synthetic
t341,u_user1,a_checking,2024-11-18,-28.21,Local Diner,,restaurants,false,5812,synthetic
t344,u_user1,a_checking,2024-11-18,-17.71,Local Diner,LOCAL DINER 6342,restaurants,false,5812,synthetic
t339,u_user1,a_checking,2024-11-22,-58.55,Chevron,CHEVRON OIL 4192,gas,false,5541,synthetic
t342,u_user1,a_checking,2024-11-23,-19.51,Chipotle,,restaurants,false,5812,synthetic
t335,u_user1,a_checking,2024-11-27,-88.85,GrocerMart,,groceries,false,5411,synthetic
t346,u_user1,a_checking,2024-11-28,-29.72,Panera Bread,PANERA BREAD 9320,restaurants,false,5812,synthetic
t332,u_user1,a_checking,2024-11-30,-73.94,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t356,u_user1,a_checking,2024-12-01,2524.12,Acme Inc.,PAYROLL,Income,true,0,synthetic
t358,u_user1,a_checking,2024-12-02,-1486.94,Landlord,MONTHLY RENT,housing,true,6513,synthetic
t384,u_user1,a_checking,2024-12-03,-4.22,Starbucks,STARBUCKS 1072,coffee,false,5814,synthetic
t373,u_user1,a_checking,2024-12-04,-11.6,Chipotle,CHIPOTLE 6291,restaurants,false,5812,synthetic
t385,u_user1,a_checking,2024-12-04,-4.88,Starbucks,STARBUCKS 2804,coffee,false,5814,synthetic
t362,u_user1,a_credit,2024-12-05,-12.45,Spotify,SPOTIFY P123,subscription,true,5815,synthetic
t363,u_user1,a_credit,2024-12-06,-8.3,Netflix,NETFLIX.COM SUB,subscription,true,5815,synthetic
t364,u_user1,a_credit,2024-12-07,-2.98,Apple,APPLE.COM/BILL,subscription,true,5734,synthetic
t372,u_user1,a_checking,2024-12-07,-65.28,Shell,SHELL OIL 3359,gas,false,5541,synthetic
t381,u_user1,a_checking,2024-12-07,-6.47,Starbucks,STARBUCKS 7780,coffee,false,5814,synthetic
t383,u_user1,a_checking,2024-12-07,-3.08,Starbucks,STARBUCKS 7764,coffee,false,5814,synthetic
t359,u_user1,a_checking,2024-12-10,-78.86,Electric Co,ELECTRIC BILL,utilities,true,4900,synthetic
t370,u_user1,a_checking,2024-12-10,-107.89,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t375,u_user1,a_checking,2024-12-10,-38.02,Chipotle,CHIPOTLE 6752,restaurants,false,5812,synthetic
t377,u_user1,a_checking,2024-12-10,-28.44,Local Diner,LOCAL DINER 6010,restaurants,false,5812,synthetic
t366,u_user1,a_checking,2024-12-11,-57.34,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t360,u_user1,a_checking,2024-12-12,-60.0,Comcast,HOME INTERNET,internet,true,4816,synthetic
t387,u_user1,a_checking,2024-12-12,-20.98,Uber,UBER TRIP 8426,rideshare,false,4121,synthetic
t368,u_user1,a_checking,2024-12-13,-54.48,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t380,u_user1,a_checking,2024-12-13,-3.03,Starbucks,STARBUCKS 7652,coffee,false,5814,synthetic
t389,u_user1,a_credit,2024-12-13,-86.93,Target,,shopping,false,5311,synthetic
t361,u_user1,a_checking,2024-12-14,-42.97,T-Mobile,MOBILE BILL,mobile,true,4814,synthetic
t357,u_user1,a_checking,2024-12-15,2486.1,Acme Inc.,,Income,true,0,synthetic
t365,u_user1,a_checking,2024-12-15,-101.99,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t378,u_user1,a_checking,2024-12-15,-33.85,Chipotle,,restaurants,false,5812,synthetic
t379,u_user1,a_checking,2024-12-15,-4.04,Starbucks,STARBUCKS 1987,coffee,false,5814,synthetic
t390,u_user1,a_checking,2024-12-16,-113.11,Kaiser,Kaiser Permanente,healthcare,false,8011,synthetic
t388,u_user1,a_credit,2024-12-17,-40.35,Best Buy,BESTBUY #5211,electronics,false,5732,synthetic
t369,u_user1,a_checking,2024-12-20,-134.17,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t374,u_user1,a_checking,2024-12-23,-34.54,Panera Bread,PANERA BREAD 2300,restaurants,false,5812,synthetic
t376,u_user1,a_checking,2024-12-26,-19.42,Chipotle,CHIPOTLE 6699,restaurants,false,5812,synthetic
t386,u_user1,a_checking,2024-12-27,-5.84,Starbucks,STARBUCKS 5255,coffee,false,5814,synthetic
t367,u_user1,a_checking,2024-12-28,-104.63,Whole Foods,WHOLEFDS #1045,groceries,false,5411,synthetic
t382,u_user1,a_checking,2024-12-28,-3.63,Starbucks,STARBUCKS 3349,coffee,false,5814,synthetic
t371,u_user1,a_checking,2024-12-30,-59.98,Shell,SHELL OIL 2286,gas,false,5541,synthetic
t391,u_user1,a_checking,2024-12-30,-71.34,Kaiser,,healthcare,false,8011,synthetic
t392,u_user1,a_checking,2025-01-01,2585.51,Acme Inc.,PAYROLL,Income,true,0,synthetic
t407,u_user1,a_checking,2025-01-01,-68.86,Chevron,CHEVRON OIL 5917,gas,false,5541,synthetic
t394,u_user1,a_checking,2025-01-02,-1461.71,Landlord,MONTHLY RENT,housing,true,6513,synthetic
t412,u_user1,a_checking,2025-01-02,-6.82,Starbucks,STARBUCKS 7525,coffee,false,5814,synthetic
t405,u_user1,a_checking,2025-01-03,-107.6,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t416,u_user1,a_checking,2025-01-04,-34.0,Lyft,LYFT TRIP 5517,rideshare,false,4121,synthetic
t422,u_user1,a_credit,2025-01-04,-508.35,United Airlines,UA 399631,travel,false,4511,synthetic
t398,u_user1,a_credit,2025-01-05,-13.17,Spotify,SPOTIFY P123,subscription,true,5815,synthetic
t399,u_user1,a_credit,2025-01-06,-7.64,Netflix,NETFLIX.COM SUB,subscription,true,5815,synthetic
t403,u_user1,a_checking,2025-01-06,-87.3,Whole Foods,WHOLEFDS #1045,groceries,false,5411,synthetic
t404,u_user1,a_checking,2025-01-06,-69.29,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t408,u_user1,a_checking,2025-01-06,-44.2,Shell,,gas,false,5541,synthetic
t400,u_user1,a_credit,2025-01-07,-3.05,Apple,APPLE.COM/BILL,subscription,true,5734,synthetic
t415,u_user1,a_checking,2025-01-07,-6.81,Starbucks,STARBUCKS 6671,coffee,false,5814,synthetic
t418,u_user1,a_checking,2025-01-07,-51.08,Uber,UBER TRIP 7140,rideshare,false,4121,synthetic
t413,u_user1,a_checking,2025-01-09,-3.79,Starbucks,STARBUCKS 6078,coffee,false,5814,synthetic
t395,u_user1,a_checking,2025-01-10,-77.39,Electric Co,ELECTRIC BILL,utilities,true,4900,synthetic
t423,u_user1,a_checking,2025-01-10,-222.04,Venmo,VENMO CASHOUT,transfer,false,6011,synthetic
t396,u_user1,a_checking,2025-01-12,-58.75,Comcast,,internet,true,4816,synthetic
t420,u_user1,a_credit,2025-01-13,-78.16,Amazon,,shopping,false,5942,synthetic
t397,u_user1,a_checking,2025-01-14,-45.89,T-Mobile,MOBILE BILL,mobile,true,4814,synthetic
t410,u_user1,a_checking,2025-01-14,-13.54,Local Diner,LOCAL DINER 4036,restaurants,false,5812,synthetic
t393,u_user1,a_checking,2025-01-15,2530.9,Acme Inc.,PAYROLL,Income,true,0,synthetic
t409,u_user1,a_checking,2025-01-15,-38.44,Local Diner,LOCAL DINER 8179,restaurants,false,5812,synthetic
t421,u_user1,a_credit,2025-01-17,-176.13,Amazon,AMZN Mktp US*D5798,shopping,false,5942,synthetic
t419,u_user1,a_credit,2025-01-21,-229.53,Amazon,AMZN Mktp US*G7793,shopping,false,5942,synthetic
t402,u_user1,a_checking,2025-01-22,-82.17,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t406,u_user1,a_checking,2025-01-25,-51.96,Chevron,CHEVRON OIL 9984,gas,false,5541,synthetic
t401,u_user1,a_checking,2025-01-26,-101.87,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t411,u_user1,a_checking,2025-01-30,-21.87,Panera Bread,PANERA BREAD 7610,restaurants,false,5812,synthetic
t414,u_user1,a_checking,2025-01-30,-5.58,Starbucks,STARBUCKS 7406,coffee,false,5814,synthetic
t417,u_user1,a_checking,2025-01-30,-32.72,Lyft,LYFT TRIP 3044,rideshare,false,4121,synthetic
t424,u_user1,a_checking,2025-02-01,2610.71,Acme Inc.,PAYROLL,Income,true,0,synthetic
t426,u_user1,a_checking,2025-02-02,-1435.45,Landlord,MONTHLY RENT,housing,true,6513,synthetic
t453,u_user1,a_checking,2025-02-02,-46.25,Uber,UBER TRIP 3520,rideshare,false,4121,synthetic
t454,u_user1,a_credit,2025-02-02,-206.4,Amazon,AMZN Mktp US*E3547,shopping,false,5942,synthetic
t434,u_user1,a_checking,2025-02-03,-142.32,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t439,u_user1,a_checking,2025-02-04,-58.18,Chevron,CHEVRON OIL 9569,gas,false,5541,synthetic
t440,u_user1,a_checking,2025-02-04,-80.61,Chevron,CHEVRON OIL 6978,gas,false,5541,synthetic
t430,u_user1,a_credit,2025-02-05,-12.48,Spotify,SPOTIFY P123,subscription,true,5815,synthetic
t449,u_user1,a_checking,2025-02-05,-6.49,Starbucks,STARBUCKS 2724,coffee,false,5814,synthetic
t451,u_user1,a_checking,2025-02-05,-4.58,Starbucks,STARBUCKS 7279,coffee,false,5814,synthetic
t452,u_user1,a_checking,2025-02-05,-6.86,Starbucks,STARBUCKS 1514,coffee,false,5814,synthetic
t431,u_user1,a_credit,2025-02-06,-7.68,Netflix,NETFLIX.COM SUB,subscription,true,5815,synthetic
t432,u_user1,a_credit,2025-02-07,-2.84,Apple,APPLE.COM/BILL,subscription,true,5734,synthetic
t438,u_user1,a_checking,2025-02-08,-76.5,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t445,u_user1,a_checking,2025-02-08,-6.63,Starbucks,STARBUCKS 1301,coffee,false,5814,synthetic
t427,u_user1,a_checking,2025-02-10,-77.75,Electric Co,ELECTRIC BILL,utilities,true,4900,synthetic
t437,u_user1,a_checking,2025-02-10,-57.75,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t446,u_user1,a_checking,2025-02-11,-6.1,Starbucks,STARBUCKS 9789,coffee,false,5814,synthetic
t428,u_user1,a_checking,2025-02-12,-60.03,Comcast,HOME INTERNET,internet,true,4816,synthetic
t455,u_user1,a_credit,2025-02-12,-281.18,Target,TARGET #2037,shopping,false,5311,synthetic
t433,u_user1,a_checking,2025-02-13,-119.58,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t447,u_user1,a_checking,2025-02-13,-3.62,Starbucks,,coffee,false,5814,synthetic
t429,u_user1,a_checking,2025-02-14,-45.22,T-Mobile,MOBILE BILL,mobile,true,4814,synthetic
t435,u_user1,a_checking,2025-02-14,-149.36,Whole Foods,WHOLEFDS #1045,groceries,false,5411,synthetic
t425,u_user1,a_checking,2025-02-15,2394.1,Acme Inc.,PAYROLL,Income,true,0,synthetic
t441,u_user1,a_checking,2025-02-16,-29.68,Chevron,CHEVRON OIL 9714,gas,false,5541,synthetic
t456,u_user1,a_credit,2025-02-16,-339.99,Amazon,AMZN Mktp US*G6189,shopping,false,5942,synthetic
t448,u_user1,a_checking,2025-02-18,-3.56,Starbucks,STARBUCKS 5082,coffee,false,5814,synthetic
t436,u_user1,a_checking,2025-02-19,-56.09,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t443,u_user1,a_checking,2025-02-20,-11.4,Chipotle,CHIPOTLE 1685,restaurants,false,5812,synthetic
t458,u_user1,a_checking,2025-02-21,-184.15,Zelle Transfer,,transfer,false,6011,synthetic
t444,u_user1,a_checking,2025-02-23,-35.71,Local Diner,LOCAL DINER 5875,restaurants,false,5812,synthetic
t450,u_user1,a_checking,2025-02-23,-3.47,Starbucks,STARBUCKS 3460,coffee,false,5814,synthetic
t459,u_user1,a_checking,2025-02-23,133.47,Venmo,VENMO CASHIN,transfer,false,6011,synthetic
t457,u_user1,a_checking,2025-02-24,-160.97,Walgreens Clinic,WALGREENS CLINIC,healthcare,false,8011,synthetic
t442,u_user1,a_checking,2025-02-25,-23.7,Chipotle,CHIPOTLE 5941,restaurants,false,5812,synthetic
t460,u_user1,a_checking,2025-03-01,2515.37,Acme Inc.,PAYROLL,Income,true,0,synthetic
t469,u_user1,a_checking,2025-03-01,-67.26,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t462,u_user1,a_checking,2025-03-02,-1454.25,Landlord,MONTHLY RENT,housing,true,6513,synthetic
t476,u_user1,a_checking,2025-03-04,-12.43,Chipotle,CHIPOTLE 4331,restaurants,false,5812,synthetic
t466,u_user1,a_credit,2025-03-05,-12.72,Spotify,SPOTIFY P123,subscription,true,5815,synthetic
t485,u_user1,a_checking,2025-03-05,-6.88,Starbucks,STARBUCKS 3361,coffee,false,5814,synthetic
t467,u_user1,a_credit,2025-03-06,-7.98,Netflix,NETFLIX.COM SUB,subscription,true,5815,synthetic
t474,u_user1,a_checking,2025-03-06,-48.9,Shell,SHELL OIL 9186,gas,false,5541,synthetic
t489,u_user1,a_checking,2025-03-06,-132.19,Zelle Transfer,ZELLE TO FRIEND,transfer,false,6011,synthetic
t468,u_user1,a_credit,2025-03-07,-3.1,Apple,APPLE.COM/BILL,subscription,true,5734,synthetic
t479,u_user1,a_checking,2025-03-07,-4.48,Starbucks,STARBUCKS 1162,coffee,false,5814,synthetic
t484,u_user1,a_checking,2025-03-07,-7.12,Starbucks,STARBUCKS 2449,coffee,false,5814,synthetic
t463,u_user1,a_checking,2025-03-10,-77.4,Electric Co,ELECTRIC BILL,utilities,true,4900,synthetic
t473,u_user1,a_checking,2025-03-10,-42.97,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t470,u_user1,a_checking,2025-03-11,-68.65,Whole Foods,WHOLEFDS #1045,groceries,false,5411,synthetic
t472,u_user1,a_checking,2025-03-11,-127.24,Whole Foods,WHOLEFDS #1045,groceries,false,5411,synthetic
t464,u_user1,a_checking,2025-03-12,-62.54,Comcast,HOME INTERNET,internet,true,4816,synthetic
t481,u_user1,a_checking,2025-03-13,-2.87,Starbucks,STARBUCKS 6347,coffee,false,5814,synthetic
t465,u_user1,a_checking,2025-03-14,-45.75,T-Mobile,MOBILE BILL,mobile,true,4814,synthetic
t475,u_user1,a_checking,2025-03-14,-41.69,Chevron,CHEVRON OIL 8999,gas,false,5541,synthetic
t461,u_user1,a_checking,2025-03-15,2525.87,Acme Inc.,PAYROLL,Income,true,0,synthetic
t480,u_user1,a_checking,2025-03-16,-5.3,Starbucks,,coffee,false,5814,synthetic
t483,u_user1,a_checking,2025-03-18,-6.55,Starbucks,STARBUCKS 1671,coffee,false,5814,synthetic
t486,u_user1,a_credit,2025-03-19,-53.63,Amazon,AMZN Mktp US*E7588,shopping,false,5942,synthetic
t471,u_user1,a_checking,2025-03-20,-55.23,Whole Foods,WHOLEFDS #1045,groceries,false,5411,synthetic
t477,u_user1,a_checking,2025-03-24,-26.25,Panera Bread,PANERA BREAD 1685,restaurants,false,5812,synthetic
t478,u_user1,a_checking,2025-03-24,-11.0,Panera Bread,PANERA BREAD 7868,restaurants,false,5812,synthetic
t482,u_user1,a_checking,2025-03-25,-4.7,Starbucks,STARBUCKS 1689,coffee,false,5814,synthetic
t487,u_user1,a_credit,2025-03-25,-419.4,American Airlines,AA 788725,travel,false,4511,synthetic
t488,u_user1,a_checking,2025-03-28,-162.91,Walgreens Clinic,WALGREENS CLINIC,healthcare,false,8011,synthetic
t490,u_user1,a_checking,2025-04-01,2587.49,Acme Inc.,PAYROLL,Income,true,0,synthetic
t492,u_user1,a_checking,2025-04-02,-1477.35,Landlord,MONTHLY RENT,housing,true,6513,synthetic
t506,u_user1,a_checking,2025-04-02,-78.78,Shell,SHELL OIL 5943,gas,false,5541,synthetic
t520,u_user1,a_checking,2025-04-03,-40.11,Lyft,LYFT TRIP 1441,rideshare,false,4121,synthetic
t521,u_user1,a_checking,2025-04-03,-54.25,Uber,UBER TRIP 1948,rideshare,false,4121,synthetic
t496,u_user1,a_credit,2025-04-05,-13.38,Spotify,SPOTIFY P123,subscription,true,5815,synthetic
t503,u_user1,a_checking,2025-04-05,-64.66,Whole Foods,WHOLEFDS #1045,groceries,false,5411,synthetic
t497,u_user1,a_credit,2025-04-06,-8.26,Netflix,NETFLIX.COM SUB,subscription,true,5815,synthetic
t502,u_user1,a_checking,2025-04-06,-86.11,GrocerMart,,groceries,false,5411,synthetic
t498,u_user1,a_credit,2025-04-07,-2.91,Apple,APPLE.COM/BILL,subscription,true,5734,synthetic
t519,u_user1,a_checking,2025-04-07,-6.54,Starbucks,,coffee,false,5814,synthetic
t522,u_user1,a_checking,2025-04-07,-48.15,Uber,UBER TRIP 2787,rideshare,false,4121,synthetic
t499,u_user1,a_checking,2025-04-08,-138.09,Whole Foods,WHOLEFDS #1045,groceries,false,5411,synthetic
t507,u_user1,a_checking,2025-04-08,-30.81,Chevron,CHEVRON OIL 4200,gas,false,5541,synthetic
t525,u_user1,a_credit,2025-04-08,-313.61,Target,TARGET #5249,shopping,false,5311,synthetic
t500,u_user1,a_checking,2025-04-09,-117.67,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t509,u_user1,a_checking,2025-04-09,-39.53,Local Diner,LOCAL DINER 8183,restaurants,false,5812,synthetic
t527,u_user1,a_checking,2025-04-09,-173.05,City Dental,CITY DENTAL,healthcare,false,8011,synthetic
t493,u_user1,a_checking,2025-04-10,-83.5,Electric Co,ELECTRIC BILL,utilities,true,4900,synthetic
t516,u_user1,a_checking,2025-04-11,-5.04,Starbucks,STARBUCKS 8096,coffee,false,5814,synthetic
