id,user_id,account_id,date,amount,merchant,description,category,is_recurring,mcc,source
t245,u_user10,a_checking,2024-08-12,-61.86,Comcast,HOME INTERNET,internet,true,4816,synthetic
t256,u_user10,a_checking,2024-08-13,-65.2,Chevron,CHEVRON OIL 8328,gas,false,5541,synthetic
t246,u_user10,a_checking,2024-08-14,-46.64,T-Mobile,MOBILE BILL,mobile,true,4814,synthetic
t267,u_user10,a_checking,2024-08-14,-4.39,Starbucks,STARBUCKS 5558,coffee,false,5814,synthetic
t270,u_user10,a_credit,2024-08-14,-32.99,Best Buy,BESTBUY #8353,electronics,false,5732,synthetic
t242,u_user10,a_checking,2024-08-15,2605.66,Acme Inc.,PAYROLL,Income,true,0,synthetic
t263,u_user10,a_checking,2024-08-16,-6.13,Starbucks,STARBUCKS 2904,coffee,false,5814,synthetic
t254,u_user10,a_checking,2024-08-19,-45.51,Chevron,CHEVRON OIL 9262,gas,false,5541,synthetic
t268,u_user10,a_checking,2024-08-19,-7.09,Starbucks,,coffee,false,5814,synthetic
t261,u_user10,a_checking,2024-08-21,-22.87,Chipotle,CHIPOTLE 6166,restaurants,false,5812,synthetic
t262,u_user10,a_checking,2024-08-21,-10.52,Local Diner,,restaurants,false,5812,synthetic
t257,u_user10,a_checking,2024-08-23,-14.59,Local Diner,LOCAL DINER 3034,restaurants,false,5812,synthetic
t269,u_user10,a_checking,2024-08-24,-3.72,Starbucks,STARBUCKS 5319,coffee,false,5814,synthetic
t255,u_user10,a_checking,2024-08-25,-75.67,Shell,SHELL OIL 6419,gas,false,5541,synthetic
t259,u_user10,a_checking,2024-08-25,-26.61,Panera Bread,PANERA BREAD 4942,restaurants,false,5812,synthetic
t253,u_user10,a_checking,2024-08-26,-127.11,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t264,u_user10,a_checking,2024-08-27,-4.7,Starbucks,STARBUCKS 7973,coffee,false,5814,synthetic
t266,u_user10,a_checking,2024-08-27,-4.31,Starbucks,STARBUCKS 6883,coffee,false,5814,synthetic
t272,u_user10,a_credit,2024-08-28,-314.08,Amazon,AMZN Mktp US*G4309,shopping,false,5942,synthetic
t250,u_user10,a_checking,2024-08-30,-70.22,Whole Foods,WHOLEFDS #1045,groceries,false,5411,synthetic
t275,u_user10,a_checking,2024-09-01,2568.87,Acme Inc.,PAYROLL,Income,true,0,synthetic
t277,u_user10,a_checking,2024-09-02,-1500.28,Landlord,MONTHLY RENT,housing,true,6513,synthetic
t281,u_user10,a_credit,2024-09-05,-12.99,Spotify,SPOTIFY P123,subscription,true,5815,synthetic
t306,u_user10,a_credit,2024-09-05,-651.26,Delta Airlines,DL 545200,travel,false,4511,synthetic
t308,u_user10,a_checking,2024-09-05,-249.74,City Dental,CITY DENTAL,healthcare,false,8011,synthetic
t282,u_user10,a_credit,2024-09-06,-7.62,Netflix,NETFLIX.COM SUB,subscription,true,5815,synthetic
t300,u_user10,a_checking,2024-09-06,-28.71,Lyft,LYFT TRIP 2062,rideshare,false,4121,synthetic
t309,u_user10,a_checking,2024-09-06,-133.83,Venmo,VENMO CASHOUT,transfer,false,6011,synthetic
t283,u_user10,a_credit,2024-09-07,-3.02,Apple,APPLE.COM/BILL,subscription,true,5734,synthetic
t298,u_user10,a_checking,2024-09-09,-3.49,Starbucks,STARBUCKS 7178,coffee,false,5814,synthetic
t278,u_user10,a_checking,2024-09-10,-81.01,Electric Co,ELECTRIC BILL,utilities,true,4900,synthetic
t302,u_user10,a_checking,2024-09-11,-19.66,Uber,UBER TRIP 7838,rideshare,false,4121,synthetic
t304,u_user10,a_credit,2024-09-11,-62.38,Amazon,AMZN Mktp US*C4261,shopping,false,5942,synthetic
t279,u_user10,a_checking,2024-09-12,-62.62,Comcast,HOME INTERNET,internet,true,4816,synthetic
t299,u_user10,a_checking,2024-09-13,-7.01,Starbucks,STARBUCKS 5785,coffee,false,5814,synthetic
t280,u_user10,a_checking,2024-09-14,-44.47,T-Mobile,MOBILE BILL,mobile,true,4814,synthetic
t287,u_user10,a_checking,2024-09-14,-49.98,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t303,u_user10,a_credit,2024-09-14,-335.1,Amazon,AMZN Mktp US*G4734,shopping,false,5942,synthetic
t276,u_user10,a_checking,2024-09-15,2470.46,Acme Inc.,PAYROLL,Income,true,0,synthetic
t285,u_user10,a_checking,2024-09-17,-67.91,Whole Foods,WHOLEFDS #1045,groceries,false,5411,synthetic
t307,u_user10,a_checking,2024-09-17,-128.2,Kaiser,,healthcare,false,8011,synthetic
t296,u_user10,a_checking,2024-09-18,-3.5,Starbucks,STARBUCKS 6357,coffee,false,5814,synthetic
t297,u_user10,a_checking,2024-09-19,-6.34,Starbucks,STARBUCKS 2957,coffee,false,5814,synthetic
t294,u_user10,a_checking,2024-09-20,-21.71,Chipotle,CHIPOTLE 4771,restaurants,false,5812,synthetic
t305,u_user10,a_credit,2024-09-20,-165.07,Amazon,AMZN Mktp US*G6255,shopping,false,5942,synthetic
t288,u_user10,a_checking,2024-09-22,-65.95,Chevron,CHEVRON OIL 3917,gas,false,5541,synthetic
t301,u_user10,a_checking,2024-09-22,-57.97,Lyft,LYFT TRIP 7612,rideshare,false,4121,synthetic
t293,u_user10,a_checking,2024-09-24,-13.33,Local Diner,LOCAL DINER 7743,restaurants,false,5812,synthetic
t291,u_user10,a_checking,2024-09-25,-18.03,Local Diner,,restaurants,false,5812,synthetic
t286,u_user10,a_checking,2024-09-26,-86.41,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t289,u_user10,a_checking,2024-09-26,-39.34,Shell,SHELL OIL 7564,gas,false,5541,synthetic
t290,u_user10,a_checking,2024-09-29,-28.29,Panera Bread,PANERA BREAD 2100,restaurants,false,5812,synthetic
t292,u_user10,a_checking,2024-09-29,-12.47,Panera Bread,PANERA BREAD 8246,restaurants,false,5812,synthetic
t284,u_user10,a_checking,2024-09-30,-106.47,Whole Foods,WHOLEFDS #1045,groceries,false,5411,synthetic
t295,u_user10,a_checking,2024-09-30,-16.38,Chipotle,,restaurants,false,5812,synthetic
t310,u_user10,a_checking,2024-10-01,2378.2,Acme Inc.,PAYROLL,Income,true,0,synthetic
t332,u_user10,a_checking,2024-10-01,-4.14,Starbucks,STARBUCKS 5497,coffee,false,5814,synthetic
t312,u_user10,a_checking,2024-10-02,-1550.85,Landlord,MONTHLY RENT,housing,true,6513,synthetic
t330,u_user10,a_checking,2024-10-03,-3.37,Starbucks,STARBUCKS 5344,coffee,false,5814,synthetic
t320,u_user10,a_checking,2024-10-04,-102.07,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t316,u_user10,a_credit,2024-10-05,-13.45,Spotify,SPOTIFY P123,subscription,true,5815,synthetic
t317,u_user10,a_credit,2024-10-06,-7.9,Netflix,NETFLIX.COM SUB,subscription,true,5815,synthetic
t328,u_user10,a_checking,2024-10-06,-21.54,Panera Bread,,restaurants,false,5812,synthetic
t318,u_user10,a_credit,2024-10-07,-2.92,Apple,APPLE.COM/BILL,subscription,true,5734,synthetic
t323,u_user10,a_checking,2024-10-07,-44.69,Chevron,CHEVRON OIL 3119,gas,false,5541,synthetic
t313,u_user10,a_checking,2024-10-10,-78.2,Electric Co,ELECTRIC BILL,utilities,true,4900,synthetic
t335,u_user10,a_checking,2024-10-10,-203.78,Zelle Transfer,ZELLE TO FRIEND,transfer,false,6011,synthetic
t314,u_user10,a_checking,2024-10-12,-57.11,Comcast,HOME INTERNET,internet,true,4816,synthetic
t315,u_user10,a_checking,2024-10-14,-42.94,T-Mobile,MOBILE BILL,mobile,true,4814,synthetic
t311,u_user10,a_checking,2024-10-15,2492.35,Acme Inc.,PAYROLL,Income,true,0,synthetic
t334,u_user10,a_checking,2024-10-18,-125.74,Zelle Transfer,ZELLE TO FRIEND,transfer,false,6011,synthetic
t321,u_user10,a_checking,2024-10-19,-46.86,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t329,u_user10,a_checking,2024-10-20,-4.64,Starbucks,STARBUCKS 6426,coffee,false,5814,synthetic
t324,u_user10,a_checking,2024-10-21,-33.87,Shell,SHELL OIL 2940,gas,false,5541,synthetic
t325,u_user10,a_checking,2024-10-21,-19.49,Local Diner,LOCAL DINER 3006,restaurants,false,5812,synthetic
t327,u_user10,a_checking,2024-10-22,-35.96,Panera Bread,PANERA BREAD 7002,restaurants,false,5812,synthetic
t319,u_user10,a_checking,2024-10-29,-41.43,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t322,u_user10,a_checking,2024-10-29,-133.49,Whole Foods,WHOLEFDS #1045,groceries,false,5411,synthetic
t326,u_user10,a_checking,2024-10-30,-33.4,Panera Bread,PANERA BREAD 3591,restaurants,false,5812,synthetic
t331,u_user10,a_checking,2024-10-30,-6.07,Starbucks,STARBUCKS 7237,coffee,false,5814,synthetic
t333,u_user10,a_credit,2024-10-30,-56.07,Target,TARGET #1436,shopping,false,5311,synthetic
t336,u_user10,a_checking,2024-11-01,2617.41,Acme Inc.,PAYROLL,Income,true,0,synthetic
t338,u_user10,a_checking,2024-11-02,-1452.88,Landlord,,housing,true,6513,synthetic
t364,u_user10,a_credit,2024-11-02,-122.11,Amazon,AMZN Mktp US*C7156,shopping,false,5942,synthetic
t347,u_user10,a_checking,2024-11-04,-107.53,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t342,u_user10,a_credit,2024-11-05,-12.41,Spotify,SPOTIFY P123,subscription,true,5815,synthetic
t343,u_user10,a_credit,2024-11-06,-7.66,Netflix,NETFLIX.COM SUB,subscription,true,5815,synthetic
t345,u_user10,a_checking,2024-11-06,-121.33,Whole Foods,WHOLEFDS #1045,groceries,false,5411,synthetic
t366,u_user10,a_credit,2024-11-06,-366.58,Delta Airlines,DL 584737,travel,false,4511,synthetic
t367,u_user10,a_checking,2024-11-06,-46.07,Kaiser,,healthcare,false,8011,synthetic
t344,u_user10,a_credit,2024-11-07,-3.09,Apple,APPLE.COM/BILL,subscription,true,5734,synthetic
t363,u_user10,a_credit,2024-11-07,-304.19,Best Buy,BESTBUY #2691,electronics,false,5732,synthetic
t356,u_user10,a_checking,2024-11-08,-6.3,Starbucks,,coffee,false,5814,synthetic
t362,u_user10,a_checking,2024-11-08,-11.47,Uber,UBER TRIP 4796,rideshare,false,4121,synthetic
t349,u_user10,a_checking,2024-11-09,-54.61,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t361,u_user10,a_checking,2024-11-09,-29.26,Uber,,rideshare,false,4121,synthetic
t339,u_user10,a_checking,2024-11-10,-82.21,Electric Co,ELECTRIC BILL,utilities,true,4900,synthetic
t365,u_user10,a_credit,2024-11-10,-42.94,Amazon,AMZN Mktp US*A8008,shopping,false,5942,synthetic
t340,u_user10,a_checking,2024-11-12,-60.57,Comcast,HOME INTERNET,internet,true,4816,synthetic
t350,u_user10,a_checking,2024-11-12,-36.36,Shell,SHELL OIL 3260,gas,false,5541,synthetic
t368,u_user10,a_checking,2024-11-12,-131.89,Walgreens Clinic,WALGREENS CLINIC,healthcare,false,8011,synthetic
t357,u_user10,a_checking,2024-11-13,-3.77,Starbucks,STARBUCKS 4627,coffee,false,5814,synthetic
t341,u_user10,a_checking,2024-11-14,-43.32,T-Mobile,MOBILE BILL,mobile,true,4814,synthetic
t353,u_user10,a_checking,2024-11-14,-19.84,Panera Bread,PANERA BREAD 3348,restaurants,false,5812,synthetic
t355,u_user10,a_checking,2024-11-14,-24.08,Local Diner,LOCAL DINER 1648,restaurants,false,5812,synthetic
t337,u_user10,a_checking,2024-11-15,2450.88,Acme Inc.,PAYROLL,Income,true,0,synthetic
t348,u_user10,a_checking,2024-11-17,-47.48,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t354,u_user10,a_checking,2024-11-20,-16.6,Panera Bread,PANERA BREAD 4562,restaurants,false,5812,synthetic
t346,u_user10,a_checking,2024-11-22,-125.67,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t358,u_user10,a_checking,2024-11-23,-6.54,Starbucks,STARBUCKS 6846,coffee,false,5814,synthetic
t351,u_user10,a_checking,2024-11-24,-33.87,Shell,SHELL OIL 2780,gas,false,5541,synthetic
t352,u_user10,a_checking,2024-11-27,-41.65,Shell,SHELL OIL 4286,gas,false,5541,synthetic
t359,u_user10,a_checking,2024-11-28,-5.56,Starbucks,STARBUCKS 5767,coffee,false,5814,synthetic
t360,u_user10,a_checking,2024-11-30,-3.3,Starbucks,STARBUCKS 8677,coffee,false,5814,synthetic
t369,u_user10,a_checking,2024-11-30,82.7,Venmo,VENMO CASHIN,transfer,false,6011,synthetic
t370,u_user10,a_checking,2024-12-01,2609.05,Acme Inc.,PAYROLL,Income,true,0,synthetic
t372,u_user10,a_checking,2024-12-02,-1541.5,Landlord,MONTHLY RENT,housing,true,6513,synthetic
t380,u_user10,a_checking,2024-12-02,-90.09,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t390,u_user10,a_checking,2024-12-03,-3.71,Starbucks,STARBUCKS 8276,coffee,false,5814,synthetic
t398,u_user10,a_checking,2024-12-03,-59.2,Uber,UBER TRIP 3342,rideshare,false,4121,synthetic
t383,u_user10,a_checking,2024-12-04,-71.49,Shell,SHELL OIL 2663,gas,false,5541,synthetic
t391,u_user10,a_checking,2024-12-04,-3.24,Starbucks,STARBUCKS 7584,coffee,false,5814,synthetic
t404,u_user10,a_checking,2024-12-04,-219.27,Zelle Transfer,ZELLE TO FRIEND,transfer,false,6011,synthetic
t376,u_user10,a_credit,2024-12-05,-12.42,Spotify,SPOTIFY P123,subscription,true,5815,synthetic
t396,u_user10,a_checking,2024-12-05,-2.81,Starbucks,STARBUCKS 6965,coffee,false,5814,synthetic
t377,u_user10,a_credit,2024-12-06,-8.06,Netflix,NETFLIX.COM SUB,subscription,true,5815,synthetic
t402,u_user10,a_credit,2024-12-06,-223.05,Amazon,AMZN Mktp US*C3483,shopping,false,5942,synthetic
t378,u_user10,a_credit,2024-12-07,-2.87,Apple,APPLE.COM/BILL,subscription,true,5734,synthetic
t382,u_user10,a_checking,2024-12-07,-102.44,Whole Foods,,groceries,false,5411,synthetic
t384,u_user10,a_checking,2024-12-08,-63.96,Chevron,CHEVRON OIL 4185,gas,false,5541,synthetic
t389,u_user10,a_checking,2024-12-08,-15.76,Chipotle,CHIPOTLE 8212,restaurants,false,5812,synthetic
t393,u_user10,a_checking,2024-12-08,-6.24,Starbucks,STARBUCKS 9911,coffee,false,5814,synthetic
t373,u_user10,a_checking,2024-12-10,-78.41,Electric Co,ELECTRIC BILL,utilities,true,4900,synthetic
t394,u_user10,a_checking,2024-12-10,-5.81,Starbucks,STARBUCKS 9101,coffee,false,5814,synthetic
t386,u_user10,a_checking,2024-12-11,-15.23,Chipotle,CHIPOTLE 6709,restaurants,false,5812,synthetic
t400,u_user10,a_credit,2024-12-11,-311.26,Best Buy,BESTBUY #2139,electronics,false,5732,synthetic
t374,u_user10,a_checking,2024-12-12,-59.58,Comcast,HOME INTERNET,internet,true,4816,synthetic
t403,u_user10,a_checking,2024-12-12,162.07,Zelle Transfer,ZELLE TO FRIEND,transfer,false,6011,synthetic
t375,u_user10,a_checking,2024-12-14,-45.7,T-Mobile,MOBILE BILL,mobile,true,4814,synthetic
t388,u_user10,a_checking,2024-12-14,-36.73,Panera Bread,PANERA BREAD 8494,restaurants,false,5812,synthetic
t395,u_user10,a_checking,2024-12-14,-7.14,Starbucks,STARBUCKS 6225,coffee,false,5814,synthetic
t371,u_user10,a_checking,2024-12-15,2536.09,Acme Inc.,PAYROLL,Income,true,0,synthetic
t399,u_user10,a_checking,2024-12-16,-51.17,Lyft,LYFT TRIP 2455,rideshare,false,4121,synthetic
t397,u_user10,a_checking,2024-12-20,-6.92,Starbucks,STARBUCKS 4143,coffee,false,5814,synthetic
t381,u_user10,a_checking,2024-12-23,-104.78,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t387,u_user10,a_checking,2024-12-27,-26.61,Chipotle,CHIPOTLE 8058,restaurants,false,5812,synthetic
t385,u_user10,a_checking,2024-12-28,-13.54,Chipotle,CHIPOTLE 6004,restaurants,false,5812,synthetic
t392,u_user10,a_checking,2024-12-28,-7.71,Starbucks,STARBUCKS 7211,coffee,false,5814,synthetic
t401,u_user10,a_credit,2024-12-28,-51.51,Amazon,AMZN Mktp US*B9293,shopping,false,5942,synthetic
t379,u_user10,a_checking,2024-12-31,-81.85,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t405,u_user10,a_checking,2025-01-01,2472.19,Acme Inc.,PAYROLL,Income,true,0,synthetic
t407,u_user10,a_checking,2025-01-02,-1546.75,Landlord,MONTHLY RENT,housing,true,6513,synthetic
t419,u_user10,a_checking,2025-01-03,-68.1,Shell,SHELL OIL 7287,gas,false,5541,synthetic
t411,u_user10,a_credit,2025-01-05,-12.67,Spotify,SPOTIFY P123,subscription,true,5815,synthetic
t412,u_user10,a_credit,2025-01-06,-8.05,Netflix,NETFLIX.COM SUB,subscription,true,5815,synthetic
t415,u_user10,a_checking,2025-01-06,-67.89,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t416,u_user10,a_checking,2025-01-06,-129.6,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t436,u_user10,a_checking,2025-01-06,-223.74,City Dental,CITY DENTAL,healthcare,false,8011,synthetic
t413,u_user10,a_credit,2025-01-07,-2.89,Apple,APPLE.COM/BILL,subscription,true,5734,synthetic
t428,u_user10,a_checking,2025-01-07,-3.46,Starbucks,,coffee,false,5814,synthetic
t430,u_user10,a_checking,2025-01-07,-6.79,Starbucks,STARBUCKS 2461,coffee,false,5814,synthetic
t429,u_user10,a_checking,2025-01-08,-4.72,Starbucks,STARBUCKS 8552,coffee,false,5814,synthetic
t435,u_user10,a_credit,2025-01-09,-119.1,Amazon,,shopping,false,5942,synthetic
t408,u_user10,a_checking,2025-01-10,-83.73,Electric Co,ELECTRIC BILL,utilities,true,4900,synthetic
t409,u_user10,a_checking,2025-01-12,-58.34,Comcast,HOME INTERNET,internet,true,4816,synthetic
t439,u_user10,a_checking,2025-01-13,-225.51,Zelle Transfer,,transfer,false,6011,synthetic
t410,u_user10,a_checking,2025-01-14,-44.58,T-Mobile,MOBILE BILL,mobile,true,4814,synthetic
t426,u_user10,a_checking,2025-01-14,-3.66,Starbucks,STARBUCKS 5667,coffee,false,5814,synthetic
t427,u_user10,a_checking,2025-01-14,-3.29,Starbucks,STARBUCKS 7071,coffee,false,5814,synthetic
t406,u_user10,a_checking,2025-01-15,2565.58,Acme Inc.,PAYROLL,Income,true,0,synthetic
t414,u_user10,a_checking,2025-01-15,-99.41,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t417,u_user10,a_checking,2025-01-16,-137.62,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t434,u_user10,a_credit,2025-01-17,-291.08,Amazon,,shopping,false,5942,synthetic
t421,u_user10,a_checking,2025-01-18,-19.85,Panera Bread,PANERA BREAD 6378,restaurants,false,5812,synthetic
t424,u_user10,a_checking,2025-01-19,-4.91,Starbucks,STARBUCKS 6825,coffee,false,5814,synthetic
t438,u_user10,a_checking,2025-01-20,106.87,Zelle Transfer,ZELLE TO FRIEND,transfer,false,6011,synthetic
t422,u_user10,a_checking,2025-01-21,-23.2,Chipotle,CHIPOTLE 1615,restaurants,false,5812,synthetic
t437,u_user10,a_checking,2025-01-21,-181.29,Walgreens Clinic,WALGREENS CLINIC,healthcare,false,8011,synthetic
t418,u_user10,a_checking,2025-01-23,-133.88,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t423,u_user10,a_checking,2025-01-25,-32.49,Chipotle,CHIPOTLE 2119,restaurants,false,5812,synthetic
t425,u_user10,a_checking,2025-01-28,-4.8,Starbucks,STARBUCKS 7735,coffee,false,5814,synthetic
t431,u_user10,a_checking,2025-01-28,-38.54,Uber,UBER TRIP 7115,rideshare,false,4121,synthetic
t432,u_user10,a_checking,2025-01-29,-28.62,Uber,UBER TRIP 5360,rideshare,false,4121,synthetic
t433,u_user10,a_credit,2025-01-29,-232.47,Best Buy,BESTBUY #1464,electronics,false,5732,synthetic
t420,u_user10,a_checking,2025-01-30,-62.24,Shell,SHELL OIL 5899,gas,false,5541,synthetic
t440,u_user10,a_checking,2025-02-01,2526.21,Acme Inc.,,Income,true,0,synthetic
t442,u_user10,a_checking,2025-02-02,-1518.0,Landlord,MONTHLY RENT,housing,true,6513,synthetic
t465,u_user10,a_credit,2025-02-02,-297.25,Target,TARGET #1819,shopping,false,5311,synthetic
t446,u_user10,a_credit,2025-02-05,-13.62,Spotify,SPOTIFY P123,subscription,true,5815,synthetic
t455,u_user10,a_checking,2025-02-05,-9.26,Panera Bread,PANERA BREAD 7700,restaurants,false,5812,synthetic
t447,u_user10,a_credit,2025-02-06,-7.62,Netflix,NETFLIX.COM SUB,subscription,true,5815,synthetic
t448,u_user10,a_credit,2025-02-07,-3.0,Apple,APPLE.COM/BILL,subscription,true,5734,synthetic
t463,u_user10,a_checking,2025-02-09,-37.3,Uber,UBER TRIP 8973,rideshare,false,4121,synthetic
t466,u_user10,a_credit,2025-02-09,-336.11,United Airlines,UA 985868,travel,false,4511,synthetic
t443,u_user10,a_checking,2025-02-10,-77.23,Electric Co,ELECTRIC BILL,utilities,true,4900,synthetic
t452,u_user10,a_checking,2025-02-11,-100.54,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t444,u_user10,a_checking,2025-02-12,-59.0,Comcast,HOME INTERNET,internet,true,4816,synthetic
t467,u_user10,a_checking,2025-02-12,-223.46,Venmo,VENMO CASHOUT,transfer,false,6011,synthetic
t445,u_user10,a_checking,2025-02-14,-47.15,T-Mobile,MOBILE BILL,mobile,true,4814,synthetic
t441,u_user10,a_checking,2025-02-15,2553.48,Acme Inc.,PAYROLL,Income,true,0,synthetic
t450,u_user10,a_checking,2025-02-16,-125.42,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t453,u_user10,a_checking,2025-02-16,-62.86,Shell,SHELL OIL 6362,gas,false,5541,synthetic
t454,u_user10,a_checking,2025-02-17,-41.24,Chevron,CHEVRON OIL 9168,gas,false,5541,synthetic
t462,u_user10,a_checking,2025-02-17,-3.36,Starbucks,STARBUCKS 2533,coffee,false,5814,synthetic
t464,u_user10,a_checking,2025-02-18,-24.04,Lyft,LYFT TRIP 3461,rideshare,false,4121,synthetic
t461,u_user10,a_checking,2025-02-19,-6.24,Starbucks,STARBUCKS 9664,coffee,false,5814,synthetic
t460,u_user10,a_checking,2025-02-23,-3.42,Starbucks,,coffee,false,5814,synthetic
t456,u_user10,a_checking,2025-02-24,-23.21,Local Diner,LOCAL DINER 2307,restaurants,false,5812,synthetic
t457,u_user10,a_checking,2025-02-24,-15.81,Panera Bread,PANERA BREAD 8092,restaurants,false,5812,synthetic
t449,u_user10,a_checking,2025-02-25,-72.7,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t468,u_user10,a_checking,2025-02-25,123.46,Venmo,VENMO CASHIN,transfer,false,6011,synthetic
t458,u_user10,a_checking,2025-02-27,-4.69,Starbucks,STARBUCKS 9587,coffee,false,5814,synthetic
t451,u_user10,a_checking,2025-02-28,-48.89,Whole Foods,WHOLEFDS #1045,groceries,false,5411,synthetic
t459,u_user10,a_checking,2025-02-28,-3.58,Starbucks,STARBUCKS 5006,coffee,false,5814,synthetic
t469,u_user10,a_checking,2025-03-01,2589.51,Acme Inc.,PAYROLL,Income,true,0,synthetic
t484,u_user10,a_checking,2025-03-01,-76.5,Shell,,gas,false,5541,synthetic
t486,u_user10,a_checking,2025-03-01,-30.64,Panera Bread,PANERA BREAD 9561,restaurants,false,5812,synthetic
t489,u_user10,a_checking,2025-03-01,-36.72,Panera Bread,PANERA BREAD 4051,restaurants,false,5812,synthetic
t498,u_user10,a_checking,2025-03-01,-32.05,Uber,UBER TRIP 2382,rideshare,false,4121,synthetic
t471,u_user10,a_checking,2025-03-02,-1554.91,Landlord,MONTHLY RENT,housing,true,6513,synthetic
t491,u_user10,a_checking,2025-03-02,-3.58,Starbucks,STARBUCKS 9763,coffee,false,5814,synthetic
t475,u_user10,a_credit,2025-03-05,-13.16,Spotify,SPOTIFY P123,subscription,true,5815,synthetic
t476,u_user10,a_credit,2025-03-06,-7.91,Netflix,NETFLIX.COM SUB,subscription,true,5815,synthetic
t499,u_user10,a_credit,2025-03-06,-219.59,Target,TARGET #6382,shopping,false,5311,synthetic
t502,u_user10,a_checking,2025-03-06,-104.31,Zelle Transfer,ZELLE TO FRIEND,transfer,false,6011,synthetic
t477,u_user10,a_credit,2025-03-07,-2.89,Apple,APPLE.COM/BILL,subscription,true,5734,synthetic
t479,u_user10,a_checking,2025-03-09,-104.67,Whole Foods,WHOLEFDS #1045,groceries,false,5411,synthetic
t497,u_user10,a_checking,2025-03-09,-52.56,Uber,UBER TRIP 5222,rideshare,false,4121,synthetic
t472,u_user10,a_checking,2025-03-10,-80.04,Electric Co,ELECTRIC BILL,utilities,true,4900,synthetic
t481,u_user10,a_checking,2025-03-11,-91.63,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t490,u_user10,a_checking,2025-03-11,-36.67,Panera Bread,PANERA BREAD 8807,restaurants,false,5812,synthetic
t473,u_user10,a_checking,2025-03-12,-58.66,Comcast,HOME INTERNET,internet,true,4816,synthetic
t494,u_user10,a_checking,2025-03-12,-7.46,Starbucks,STARBUCKS 9402,coffee,false,5814,synthetic
t474,u_user10,a_checking,2025-03-14,-43.41,T-Mobile,MOBILE BILL,mobile,true,4814,synthetic
t500,u_user10,a_credit,2025-03-14,-93.45,Amazon,AMZN Mktp US*E6172,shopping,false,5942,synthetic
t501,u_user10,a_credit,2025-03-14,-489.3,American Airlines,AA 270207,travel,false,4511,synthetic
t470,u_user10,a_checking,2025-03-15,2376.37,Acme Inc.,PAYROLL,Income,true,0,synthetic
t482,u_user10,a_checking,2025-03-15,-98.2,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t478,u_user10,a_checking,2025-03-16,-104.82,Whole Foods,WHOLEFDS #1045,groceries,false,5411,synthetic
t487,u_user10,a_checking,2025-03-16,-17.26,Panera Bread,PANERA BREAD 7746,restaurants,false,5812,synthetic
t492,u_user10,a_checking,2025-03-17,-6.34,Starbucks,STARBUCKS 1656,coffee,false,5814,synthetic
t493,u_user10,a_checking,2025-03-17,-5.92,Starbucks,STARBUCKS 1306,coffee,false,5814,synthetic
t483,u_user10,a_checking,2025-03-20,-61.28,Chevron,CHEVRON OIL 1447,gas,false,5541,synthetic
t496,u_user10,a_checking,2025-03-22,-36.54,Lyft,LYFT TRIP 9691,rideshare,false,4121,synthetic
t485,u_user10,a_checking,2025-03-28,-25.23,Chipotle,CHIPOTLE 4534,restaurants,false,5812,synthetic
t495,u_user10,a_checking,2025-03-29,-3.24,Starbucks,STARBUCKS 8676,coffee,false,5814,synthetic
t480,u_user10,a_checking,2025-03-30,-108.68,Whole Foods,WHOLEFDS #1045,groceries,false,5411,synthetic
t488,u_user10,a_checking,2025-03-30,-39.73,Local Diner,LOCAL DINER 6356,restaurants,false,5812,synthetic
t503,u_user10,a_checking,2025-04-01,2411.71,Acme Inc.,,Income,true,0,synthetic
t505,u_user10,a_checking,2025-04-02,-1455.75,Landlord,MONTHLY RENT,housing,true,6513,synthetic
t512,u_user10,a_checking,2025-04-02,-94.64,GrocerMart,GROCERY STORE,groceries,false,5411,synthetic
t529,u_user10,a_credit,2025-04-04,-318.95,Amazon,AMZN Mktp US*H3697,shopping,false,5942,synthetic
t509,u_user10,a_credit,2025-04-05,-13.49,Spotify,SPOTIFY P123,subscription,true,5815,synthetic
t513,u_user10,a_checking,2025-04-05,-50.25,Whole Foods,WHOLEFDS #1045,groceries,false,5411,synthetic
